,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,type,city,costfor2
27206,1,0,3.8,473,Koramangala 5th Block,Casual Dining,"Pav Bhaji, Panneer Butter Masala, Deluxe Thali, Tea, Panipuri, Chaat, Masala Dosa","South Indian, North Indian, Chinese, Street Food",Delivery,Koramangala 4th Block,500.0
27214,1,0,3.7,100,BTM,Cafe,"Burgers, Chicken Grill, Faluda, French Fries, Sandwich","Cafe, North Indian, Chinese",Delivery,Koramangala 4th Block,700.0
27216,1,0,3.8,76,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",Delivery,Koramangala 4th Block,500.0
27217,1,0,4.1,464,BTM,Cafe,"Coffee, Pasta, Basil Pesto Chicken, Exotic Veg Pizza, Basil Soup, Nachos, Chicken Sizzler","Cafe, American, Italian, Continental, Chinese",Delivery,Koramangala 4th Block,500.0
27219,1,0,4.2,1063,Koramangala 5th Block,Cafe,"Coffee, Burgers, Pasta, Sandwiches, Mudcake, Chicken Burger, Pizza","Cafe, Continental, Burger",Delivery,Koramangala 4th Block,800.0
27220,1,0,4.1,132,HSR,Casual Dining,"Naan, Roti, Shahi Paneer, Shahi Tukda",North Indian,Delivery,Koramangala 4th Block,650.0
27221,1,0,2.8,137,BTM,Quick Bites,"Kachori, Indori Poha, Cheese Paratha, Paneer Parantha, Thali, Poha Jalebi","North Indian, Street Food",Delivery,Koramangala 4th Block,300.0
27222,1,1,4.2,872,Koramangala 5th Block,Cafe,"Pasta, Coffee, Buffalo Chicken Wings, Caesar Salad, Cheesy Fries, Mojito, Salads","Cafe, American, Continental, Italian",Delivery,Koramangala 4th Block,600.0
27223,1,1,4.2,2714,Koramangala 3rd Block,Cafe,"Coffee, Pasta, Salads, Tiramisu, Pizza, Waffles, Pancakes","Cafe, Continental, Italian",Delivery,Koramangala 4th Block,1000.0
27227,1,0,4.0,197,Koramangala 4th Block,Quick Bites,"Butter Naan, Tandoori Chicken, Chicken Tikka Masala, Malai Kofta, Biryani, Wheat Paratha, Noodles",North Indian,Delivery,Koramangala 4th Block,500.0
27228,1,0,3.7,127,Ejipura,"Takeaway, Delivery","Burgers, Chicken Burger, Pasta, Chicken Pizza","Fast Food, Italian",Delivery,Koramangala 4th Block,300.0
27229,1,0,3.7,92,HSR,Bakery,"Burgers, Eggless Cake, Red Velvet Cake","Bakery, Desserts",Delivery,Koramangala 4th Block,350.0
27232,1,0,3.7,829,HSR,Casual Dining,"Thali, Puran Poli, Misal Pav, Sabudana Vada, Buttermilk, Kanda Poha, Kanda Bhaji",Maharashtrian,Delivery,Koramangala 4th Block,850.0
27233,0,1,3.7002620003365108,0,Koramangala 4th Block,"Pub, Bar","Cocktails, Brownie, Verdure Pizza, Veg Bao, Fish, Spaghetti, Mai Thai","Continental, Finger Food, Pizza, North Indian, Bar Food",Delivery,Koramangala 4th Block,1100.0
27234,1,0,3.9,203,BTM,Quick Bites,"Poha, Jalebi, Paratha, Bhindi Masala, Kachori, Puri Sabzi, Samosa","North Indian, Street Food",Delivery,Koramangala 4th Block,300.0
27237,1,1,4.0,391,HSR,"Cafe, Casual Dining","Pasta, Pizza, Sandwiches, Chilli Cheese Garlic Bread, Hazelnut Latte, Tea, Cappuccino","Cafe, Continental, Salad, Italian",Delivery,Koramangala 4th Block,1300.0
27241,1,0,2.8,137,Koramangala 1st Block,Quick Bites,"Saag, Veg Thali",North Indian,Delivery,Koramangala 4th Block,500.0
27242,1,0,2.8,414,Old Airport Road,Casual Dining,"Mutton Biryani, Pahari Chicken, Chicken Biryani, Mutton Chops, Mutton Roganjosh, Shawarma, Raita","Mughlai, North Indian, Chinese",Delivery,Koramangala 4th Block,700.0
27243,1,1,4.0,540,HSR,Casual Dining,"Lassi, Butter Chicken, Sarson Ka Saag, Rajma Chawal, Naan, Chicken Handi, Chicken Rara",North Indian,Delivery,Koramangala 4th Block,600.0
27245,1,0,2.9,330,Domlur,Delivery,"Thin Crust Pizza, Pepperoni, Pie","Italian, Pizza",Delivery,Koramangala 4th Block,600.0
27249,1,1,4.0,1386,Koramangala 7th Block,Casual Dining,"Butter Garlic Prawns, Mocktails, Noodles, Salads, Brownie, Pasta Sizzler, Chicken Steak","Continental, Chinese, Thai, Italian, BBQ, Steak",Delivery,Koramangala 4th Block,1100.0
27250,1,0,3.6,192,BTM,Delivery,Chicken Sandwich,Healthy Food,Delivery,Koramangala 4th Block,450.0
27261,1,0,3.6,74,Koramangala 5th Block,Quick Bites,"Burgers, Zinger Burger","Burger, Fast Food, Beverages",Delivery,Koramangala 4th Block,600.0
27267,1,0,3.2,51,HSR,Delivery,"Chicken Roll, Sweet Lime","North Indian, Chinese",Delivery,Koramangala 4th Block,600.0
27271,1,0,4.4,7227,Koramangala 5th Block,Casual Dining,"Chicken Boneless Biryani, Egg Curry, Andhra Biryani, Hyderabadi Biryani, Paneer Biryani, Buttermilk, Sea Food","Biryani, Seafood, Andhra, North Indian",Delivery,Koramangala 4th Block,600.0
27275,1,0,3.8,149,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",Delivery,Koramangala 4th Block,600.0
27282,1,1,4.0,1236,Koramangala 4th Block,Cafe,"Pizza, Pasta, Mocktails, Malai Tikka, Noodles, Chicken Tikka, Spaghetti",Cafe,Delivery,Koramangala 4th Block,700.0
27283,1,1,4.1,1850,Koramangala 1st Block,Cafe,"Burgers, Coffee, Cappuccino, Barbeque Burger, Sandwiches, Spinach Pasta, Sandwich","Cafe, American, Italian, Burger",Delivery,Koramangala 4th Block,600.0
27284,1,0,3.7,70,Koramangala 6th Block,"Beverage Shop, Quick Bites","Tea, Chai, Sandwiches, Sandwich","Beverages, Juices, Fast Food",Delivery,Koramangala 4th Block,250.0
27287,1,1,3.8,503,HSR,"Cafe, Casual Dining","Latte, Sandwich, Pizza, Falafel, Pasta, Choco Brownie Shake, Waffles","Cafe, Continental, Beverages, Desserts",Delivery,Koramangala 4th Block,700.0
27289,1,1,4.2,294,Koramangala 5th Block,Casual Dining,"Sea Food, Neer Dosa, Fish Curry, Chicken Thali, Crab Ghee Roast, Squid Ghee Roast, Murgh Ghee Roast","Seafood, Mangalorean, Chinese",Delivery,Koramangala 4th Block,800.0
27295,1,0,3.9,331,Koramangala 1st Block,Casual Dining,"Manchow Soup, Momos, Chicken Hakka Noodles, Chilli Chicken, Roast Chicken, Thai Wings, Malaysian Noodles","Chinese, Thai",Delivery,Koramangala 4th Block,600.0
27296,1,0,4.0,188,BTM,Quick Bites,Biryani,"Andhra, Biryani",Delivery,Koramangala 4th Block,400.0
27299,1,0,3.7,69,BTM,Delivery,"Rice, Chicken Boneless Biryani, Masala Paneer","Andhra, South Indian, North Indian, Biryani",Delivery,Koramangala 4th Block,400.0
27300,1,0,2.9,95,BTM,Delivery,"Burgers, Pasta","North Indian, South Indian, Chinese, Fast Food",Delivery,Koramangala 4th Block,700.0
27302,1,0,3.9,356,HSR,Casual Dining,"Buttermilk, Thali, Dal Bati, Panneer Butter Masala, Rajma Rice, Sweet Lassi, Kadhi","North Indian, Chinese, Rajasthani",Delivery,Koramangala 4th Block,450.0
27303,1,0,4.5,217,HSR,Casual Dining,"Salads, Pasta, Shawarma, Mocktails, Falafel, Babaganush, Pizza","Lebanese, Turkish",Delivery,Koramangala 4th Block,1200.0
27307,1,0,3.9,337,HSR,Quick Bites,"Liti Chokha, Chilli Chicken, Chicken Litti, Paratha, Lassi, Pan Fried Momos, Egg Curry","North Indian, Chinese",Delivery,Koramangala 4th Block,500.0
27309,1,0,4.0,100,Koramangala 7th Block,Dessert Parlor,"Chocolate Chip Cookie, Brownie Chocolate",Bakery,Delivery,Koramangala 4th Block,150.0
27311,1,0,3.9,455,Koramangala 6th Block,Casual Dining,"Noodles, Roast Pork, Biryani, Manchow Soup, Pork Ribs, Butter Garlic Prawns, Crispy Honey Chilli Chicken",Chinese,Delivery,Koramangala 4th Block,1000.0
27312,1,1,4.3,1804,Koramangala 5th Block,"Casual Dining, Cafe","Lasagne, Tiramisu, Chicken Popcorn, Mocktails, Club Chicken Sandwich, Nachos, Pasta","Continental, Cafe, Italian, Fast Food, Steak",Delivery,Koramangala 4th Block,900.0
27319,1,0,3.9,214,BTM,Casual Dining,"Biryani, Masala Papad, Chicken Grill, Dragon Chicken, Paratha, Roti, Chicken Curry","North Indian, Chinese, Fast Food, Rolls, Beverages",Delivery,Koramangala 4th Block,600.0
27320,1,0,3.9,79,Koramangala 7th Block,Dessert Parlor,"Waffles, Chocolate Bomb, Belgium Chocolate, Chocolate Sundae, Chocolate Icecreams, Strawberry Cheesecake","Ice Cream, Desserts",Delivery,Koramangala 4th Block,800.0
27323,1,0,4.1,56,Koramangala 5th Block,Quick Bites,"Pizza Fries, Almond Shake",Fast Food,Delivery,Koramangala 4th Block,500.0
27326,1,1,4.1,1340,HSR,Casual Dining,"Lassi, Chicken Curry, Chicken Malai Tikka, Butter Chicken, Panner Tikka, Butter Naan, Murgh Makhni","North Indian, Mughlai",Delivery,Koramangala 4th Block,800.0
27327,1,0,4.2,168,Koramangala 4th Block,Cafe,"Pizza, Coffee, Burgers, Pasta, Tiramisu, Sandwiches, Tea","Cafe, Desserts",Delivery,Koramangala 4th Block,700.0
27330,1,0,3.8,331,HSR,Quick Bites,"Mushroom Masala, Thali, Aloo Paratha, Roti, Samosa, Panneer Butter Masala",North Indian,Delivery,Koramangala 4th Block,350.0
27331,1,0,4.1,3007,Koramangala 1st Block,Cafe,"Burgers, Fries, Pasta, Pork Chops, Chocolate Milkshake, Sandwiches, Waffles","Cafe, Burger, Italian, Salad",Delivery,Koramangala 4th Block,1000.0
27332,1,1,4.2,1368,Koramangala 7th Block,"Casual Dining, Bar","Cocktails, Beer, Onion Rings, Burgers, Margherita Pizza, Mocktails, Veg Nachos","Asian, American, Mexican",Delivery,Koramangala 4th Block,1400.0
27334,1,0,3.8,44,Koramangala 7th Block,Quick Bites,"Pizza, Peri Peri Fries, Veg Paprika","Fast Food, Burger, Pizza",Delivery,Koramangala 4th Block,400.0
27335,1,1,4.4,102,Koramangala 8th Block,Cafe,"Pasta, Salad, Mousse, Noodles, Fries, Mocktails, Pizza","Cafe, Continental, Beverages",Delivery,Koramangala 4th Block,700.0
27336,1,1,4.0,235,Koramangala 5th Block,Casual Dining,"Shami Kebab, Kadhai Murgh, Butter Chicken, Chicken Biryani, Mughlai Paratha, Paneer Lababdar, Mughlai Chicken","Mughlai, North Indian",Delivery,Koramangala 4th Block,800.0
27337,1,0,3.9,187,Koramangala 8th Block,Quick Bites,"Momos, Chicken Lollipop, Chicken Momo, Noodles, Chicken Thukpa","Chinese, Nepalese, Tibetan, Momos",Delivery,Koramangala 4th Block,400.0
27338,1,1,4.0,150,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese",Delivery,Koramangala 4th Block,1100.0
27339,1,0,2.8,102,Bannerghatta Road,Quick Bites,"Roti, Chicken Biryani","North Indian, Chinese",Delivery,Koramangala 4th Block,350.0
27342,1,0,3.5,33,Koramangala 6th Block,Sweet Shop,"Jalebi, Poha, Puri Sabzi","Mithai, Fast Food",Delivery,Koramangala 4th Block,250.0
27343,1,0,3.9,213,Koramangala 6th Block,Quick Bites,"Rolls, Chicken Wings, Shawarma, Chicken Tikka Roll, Burgers, Fries, Pasta","Burger, Beverages, Rolls",Delivery,Koramangala 4th Block,400.0
27345,1,0,4.0,70,Koramangala 7th Block,Dessert Parlor,Waffles,Desserts,Delivery,Koramangala 4th Block,400.0
27349,1,0,3.9,119,HSR,Casual Dining,"Sea Food, Anjal Tava Fry, Murgh Ghee Roast, Chicken Curry","Biryani, Seafood",Delivery,Koramangala 4th Block,900.0
27350,1,0,4.0,457,Koramangala 1st Block,Casual Dining,"Chicken Biryani, Kulcha, Chicken Chatpata, Panneer Butter Masala, Paneer Lababdar, Tandoori Chicken, Shahi Paneer",North Indian,Delivery,Koramangala 4th Block,650.0
27353,0,0,3.7,61,BTM,Sweet Shop,Rasmalai,Mithai,Delivery,Koramangala 4th Block,250.0
27354,1,0,4.0,61,Koramangala 6th Block,Quick Bites,"Pizza, Ice Cream Roll","Italian, Fast Food, Pizza",Delivery,Koramangala 4th Block,400.0
27357,1,0,3.7,180,BTM,Quick Bites,"Tandoori Chicken, Butter Chicken, Tandoori Roti, Bhindi Masala, Paratha, Dal Makhani","North Indian, Chinese",Delivery,Koramangala 4th Block,400.0
27358,1,0,4.1,57,Koramangala 1st Block,"Beverage Shop, Quick Bites","Pasta, Burgers, Sandwiches","Juices, Fast Food",Delivery,Koramangala 4th Block,200.0
27359,1,0,3.9,1189,BTM,Quick Bites,"Lassi, Paratha, Paneer Parantha, Butter Chicken, Punjabi Chicken, Shahi Paneer, Chicken Kolhapuri","North Indian, Chinese",Delivery,Koramangala 4th Block,500.0
27360,1,0,4.3,376,HSR,Casual Dining,"Pasta, Salad, Spaghetti, Burgers, Mocktails, Chettinad Pizza, Veg Burger","American, Modern Indian, Italian, South Indian",Delivery,Koramangala 4th Block,700.0
27361,1,0,3.8,94,Koramangala 1st Block,Casual Dining,"Sea Food, Beer, Fish Thali, Fish Fry, Chicken Tikka, Neer Dosa","North Indian, Chinese, Mangalorean",Delivery,Koramangala 4th Block,600.0
27362,1,0,3.5,323,Koramangala 1st Block,Quick Bites,"Tikki, Chicken Tikka, Chicken Biryani, Thali, Shammi Kebab Roll, Rumali Roti, Nihari","Lucknowi, Chinese",Delivery,Koramangala 4th Block,500.0
27364,1,1,4.4,2389,Koramangala 4th Block,Casual Dining,"Salads, Shitake Mushrooms, Noodles, Dumplings, Nasi Goreng, Crispy Corn, Vegetarian","Malaysian, Thai, Singaporean, Asian, Chinese, Momos",Delivery,Koramangala 4th Block,1000.0
27366,1,0,3.6,72,Koramangala 6th Block,Quick Bites,"Chicken Nachos, Chicken Tacos, Rice Bowl",Mexican,Delivery,Koramangala 4th Block,200.0
27367,1,1,4.2,217,Domlur,Casual Dining,"Beer, Mocktails, Vada, Pancakes, Waffles, Pasta, Appam","European, Italian, Asian",Delivery,Koramangala 4th Block,1500.0
27370,1,0,3.8,273,BTM,Casual Dining,"Fritters, Lasagne, Biryani, Fish, Pasta, Draught Beer, Hot Pot","North Indian, Continental, Chinese, Steak",Delivery,Koramangala 4th Block,900.0
27371,1,1,4.1,402,Koramangala 5th Block,"Cafe, Bar","Veg Burger, Pork Ribs, Pizza, Chicken Sandwich, Steak, Burgers, Mushroom Soup","Cafe, Continental, Salad, Steak",Delivery,Koramangala 4th Block,1200.0
27373,1,0,2.3,298,Bommanahalli,Quick Bites,"Raita, Vegetable Biryani, Biryani Combo","Biryani, North Indian, Chinese",Delivery,Koramangala 4th Block,450.0
27376,1,0,3.7,52,Koramangala 4th Block,Cafe,"Margherita Pizza, Cheesy Bites","Cafe, Italian, Pizza",Delivery,Koramangala 4th Block,450.0
27377,1,0,4.1,506,Koramangala 6th Block,Cafe,"Nachos, Biryani, Chaat, Pancakes, Pizza, Pasta, Burgers","Cafe, Chinese, Pizza, North Indian, Burger",Delivery,Koramangala 4th Block,600.0
27380,1,0,4.4,1290,HSR,Quick Bites,"Thali, Coffee, Buttermilk, Tea, Methi Paratha, Sweet Lassi, Aamras",North Indian,Delivery,Koramangala 4th Block,400.0
27381,1,0,3.1,97,Old Airport Road,Quick Bites,"Biryani, Murgh Lababdar, Thali","North Indian, Chinese",Delivery,Koramangala 4th Block,450.0
27382,1,0,3.7,434,Koramangala 4th Block,Quick Bites,"Bhindi Fry, Aloo Fry, Sweet Lassi, Paratha, Tawa Roti, Palak Paneer, Butter Chicken","North Indian, South Indian, Chinese",Delivery,Koramangala 4th Block,400.0
27383,1,0,3.9,64,Koramangala 5th Block,Quick Bites,"Burgers, Belgian Fries, Pasta, Salads, Falafel Pockets, Greek Sandwich","Lebanese, Greek",Delivery,Koramangala 4th Block,300.0
27384,1,0,3.8,74,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",Delivery,Koramangala 4th Block,750.0
27385,1,0,3.8,127,BTM,Quick Bites,"Roti, Dal Makhani, Lassi, Panneer Butter Masala, Kulcha, Masala Papad, Butter Chicken","North Indian, Chinese",Delivery,Koramangala 4th Block,400.0
27388,1,0,3.8,258,HSR,Casual Dining,"Mutton Fry, Mutton Keema, Mutton Biryani, Chicken Biryani, Mutton Chops, Ragi Mudde, Mutton Curry","South Indian, Biryani",Delivery,Koramangala 4th Block,600.0
27389,1,0,4.0,758,Hosur Road,Quick Bites,"Lassi, Punjabi Chicken, Paratha, Kadhai Murgh, Butter Naan, Lemon Chicken, Roti",North Indian,Delivery,Koramangala 4th Block,250.0
27393,1,0,4.1,991,Koramangala 6th Block,Cafe,"Mocktails, Pasta Alfredo, Nachos, Veggie Pizza, Chicken Steak, Hot Chocolate, Noodles","Cafe, Continental, Italian",Delivery,Koramangala 4th Block,600.0
27394,1,0,4.5,2071,HSR,Casual Dining,"Burgers, Pasta, Mocktails, Mashed Potato, Salads, Chicken Steak, Beef Steak","Steak, Continental, Burger, BBQ",Delivery,Koramangala 4th Block,1200.0
27396,1,0,4.0,611,HSR,Casual Dining,"Pasta Primavera, Mocktails, Cheese Corn Balls, Noodles, Pad Thai, Sushi, Pasta Alfredo","Asian, Beverages",Delivery,Koramangala 4th Block,800.0
27399,1,0,2.7,73,BTM,Casual Dining,"Shawarma, Chicken Grill, Biryani","Chinese, North Indian",Delivery,Koramangala 4th Block,600.0
27400,1,0,3.8,83,HSR,Quick Bites,"Biryani, Fish Curry","Chinese, North Indian, Kerala",Delivery,Koramangala 4th Block,400.0
27401,1,0,3.9,522,Koramangala 4th Block,Casual Dining,"Noodles, Momos, Chicken Manchow Soup, Chicken Noodle, Prawn, Chicken Honey, Thai Rice","Chinese, Thai, Momos",Delivery,Koramangala 4th Block,500.0
27408,1,0,4.0,870,BTM,Delivery,"Tandoori Chicken, Mutton Biryani, Andhra Biryani, Raita, Hyderabadi Dum Biryani, Chicken Boneless Biryani, Vegetable Biryani","Biryani, Chinese, Mughlai, Fast Food, Kebab",Delivery,Koramangala 4th Block,500.0
27411,1,0,3.5,304,HSR,"Takeaway, Delivery","Chicken Guntur, Pepper Chicken, Chicken Biryani, Raita","Biryani, North Indian, Chinese, Andhra",Delivery,Koramangala 4th Block,400.0
27412,1,0,3.8,88,HSR,Casual Dining,"Liver Fry, Burgers, Pizza","Continental, Asian, Chinese, Italian, North Indian",Delivery,Koramangala 4th Block,600.0
27415,1,1,4.1,256,Koramangala 4th Block,Casual Dining,"Rabri, Tandoori Roti, Mutton Roganjosh, Shahi Tukda, Naan, Mutton Seekh, Malai Kofta","Mughlai, North Indian, Turkish, Afghan",Delivery,Koramangala 4th Block,750.0
27416,1,0,3.7,141,HSR,Casual Dining,"Chicken Biryani, Mutton Roganjosh, Andhra Meal","Andhra, Biryani, South Indian, Chinese",Delivery,Koramangala 4th Block,500.0
27417,1,0,4.4,2867,Koramangala 5th Block,Cafe,"Burgers, Waffles, Pancakes, Chicken Lasagne, English Breakfast, Sandwiches, Pasta","Cafe, American, Burger, Sandwich, Beverages",Delivery,Koramangala 4th Block,600.0
27423,1,0,3.8,123,Koramangala 5th Block,Bakery,"Coffee, Cup Cake","Bakery, Desserts",Delivery,Koramangala 4th Block,400.0
27424,1,1,3.9,597,Koramangala 4th Block,Bar,"Beer, Biryani, Cocktails, Masala Peanuts, Chicken Tikka, Chips, Fish","Finger Food, North Indian, Chinese",Delivery,Koramangala 4th Block,1200.0
27428,1,0,2.8,189,HSR,Casual Dining,"Paneer Parantha, Mutton Biryani, Lassi, Dal Makhani, Thali, Aloo Paratha","North Indian, Chinese",Delivery,Koramangala 4th Block,400.0
27429,1,0,3.8,283,HSR,Quick Bites,"Chicken Biryani, Dum Biryani, Vegetable Biryani, Mutton Biryani","Biryani, North Indian, Chinese",Delivery,Koramangala 4th Block,400.0
27430,1,0,3.6,485,HSR,"Cafe, Casual Dining","Coffee, Pasta, Sandwiches, Pizza, Nachos, Blueberry Cheesecake, Burgers","Cafe, Italian, Pizza, Chinese",Delivery,Koramangala 4th Block,700.0
27431,1,0,4.2,163,HSR,Quick Bites,"Chicken Biryani, Hyderabadi Dum Biryani, Raita",Biryani,Delivery,Koramangala 4th Block,300.0
27433,1,0,3.8,231,Koramangala 1st Block,Cafe,"English Breakfast, Coffee, Burgers, Fish, Omelette, Sandwiches, Chicken Burger","Cafe, Continental, Burger",Delivery,Koramangala 4th Block,600.0
27436,1,1,3.9,143,Koramangala 4th Block,Casual Dining,"Mocktails, Pasta, Wood Fire Pizza, Paneer Malai Tikka, French Fries, Nachos, Burgers","Continental, Chinese, Fast Food, Beverages",Delivery,Koramangala 4th Block,1000.0
27440,1,0,3.5,125,HSR,Casual Dining,"Roti, Paratha, Appam, Chicken Biryani, Kothu Parotta, Elaneer Payasam, Fish Fry","South Indian, Chettinad, Chinese, North Indian, Andhra, Seafood",Delivery,Koramangala 4th Block,550.0
27442,0,1,4.3,162,Koramangala 4th Block,Casual Dining,"Noodles, Mocktails, Miso Soup, Chilli Ramen, Chicken Grill, Steamed Rice, Gyoza","Chinese, Asian, Japanese",Delivery,Koramangala 4th Block,800.0
27444,0,0,4.1,445,Koramangala 4th Block,Dessert Parlor,"Cheesecake, Tikka, Chocolate Donut, Lemon Tarts, Chocolate Eclairs, Brownie, Macaroon","Bakery, Continental, Sandwich, Beverages, Desserts",Delivery,Koramangala 4th Block,400.0
27448,1,0,3.7,61,BTM,Quick Bites,Nutella Waffle,"Fast Food, Burger, Italian, Beverages",Delivery,Koramangala 4th Block,350.0
27450,1,0,3.6,71,BTM,Quick Bites,"Tandoori Chicken, Butter Naan, Kadai Paneer, Pepper Chicken","North Indian, Chinese, Kebab",Delivery,Koramangala 4th Block,350.0
27453,1,1,4.9,2217,Koramangala 5th Block,"Casual Dining, Bar","Chicken Dim Sum, Pad Thai Noodle, Jumbo Prawns, Cocktails, Prawn Sushi, Treasure Soup, Chocolate Roll","Asian, Chinese, Thai, Momos",Delivery,Koramangala 4th Block,1500.0
27454,1,0,4.1,306,Koramangala 7th Block,Cafe,"Nachos, Fries, Pasta, Sizzler Brownie, Masala Chai, Pizza, Burgers","Cafe, Continental, Mexican",Delivery,Koramangala 4th Block,600.0
27456,1,0,4.1,67,Koramangala 6th Block,Casual Dining,"Neer Dosa, Prawn Curry, Pork Chilli, Biryani, Sea Food, Kori Roti, Chicken Curry","Mangalorean, Seafood, Chinese, North Indian",Delivery,Koramangala 4th Block,1000.0
27457,1,0,3.7,455,HSR,"Takeaway, Delivery",Rolls,"North Indian, Chinese",Delivery,Koramangala 4th Block,400.0
27458,1,0,3.9,121,Koramangala 1st Block,Quick Bites,"Chicken Biryani, Thali, Rolls, Ambur Biryani, Palak Paneer, Salad, Bhatti Ka Murgh","North Indian, Chinese, Biryani",Delivery,Koramangala 4th Block,400.0
27459,1,0,3.9,85,Koramangala 7th Block,Quick Bites,"Dal Makhani, Amritsari Kulcha",North Indian,Delivery,Koramangala 4th Block,400.0
27460,0,0,2.5,547,Koramangala 4th Block,Casual Dining,"Rajma Chawal, Khichda, Gulab Jamun, Paratha, Dal Makhani, Lassi, Paneer Tikka",North Indian,Delivery,Koramangala 4th Block,450.0
27465,1,1,4.1,1326,HSR,Casual Dining,"Sandwich, Mushroom Soup, Enchiladas, Wood Fire Pizza, Tawa Pulav, Broccoli Soup, Achari Paneer","North Indian, Continental, Mediterranean, Chinese",Delivery,Koramangala 4th Block,800.0
27466,1,0,3.8,178,Koramangala 1st Block,Casual Dining,"Chaat, Gulab Jamun, Biryani, Samosa","North Indian, Fast Food, Street Food",Delivery,Koramangala 4th Block,800.0
